Data,Ar pritariate parengtam Vokiečių gatvės rekonstrukcijos projektui?,"Ar manot, kad tikslinga joje įrengti  Lietuvos garsių meno ir kultūros veikėjų įamžinimo vietą?"
7/24/15 21:39,"Jei ne, kodėl? Jūsų pasiūlymai. dviračių taką protingiau būtų projektuoti ant pačios važiuojamosios dalies, kaip Gedimino prospekte. O automobilių stovėjimui numatyti mini aikštelę mažinant žaliąją zoną ir pėsčiųjų zoną dešinėje.",Taip
7/24/15 21:38,Taip,Ne
7/24/15 21:37,Taip,"Jei ne, kur siūlytumėte įrengti? 1. Prie Operos ir baleto teatro.

2. Tam galima skirti kuri nors Neries krantinės dalį -  būtų įdomesnis pasivaikščiojimas.

3. Ant Tauro kalno.

4. Markučiuose."
7/24/15 21:37,Taip,"Jei ne, kur siūlytumėte įrengti? Kur nors aplink Konstitucijos pr."
7/24/15 21:35,"Jei ne, kodėl? Jūsų pasiūlymai. Vokiečių gatvė - ne vieta ""žvaigždžių alėjai"" (kitaip vadinamai žymių meno ir kultūros žmonių įamžinimo vietai), nes neaiškus ""žvaigždžių"" pasirinkimo kriterijai. Neaiškus ir žydiškojo paveldo išsaugojimo, priminimo bei įamžinimo klausimas - kol kas nematyti konkrečių pasiūlymų, kaip tai turėtų būti.



Atminimo lentos - pasenęs dalykas, toks pat efektyvus, kaip šiais laikais naujienas pranešinėti sugalvojus leisti savaitraštį. Reikalingi modernūs, drąsūs sprendimai, pavyzdžiui interaktyvūs žemėlapiai, Didžiosios Sinagogos maketas, žydiški gatvės, kiemų, buvusių namų gyventojų pavadinimai. Be to, tokioje plačioje gatvėje tikrai reikėtų mažausiai vieno įdomesnio fontano - tiek to skulptūros, bet fontanas būtų didelis estetinis (ir ne tik) privalumas.","Jei ne, kur siūlytumėte įrengti? Europos aikštė, šalia Planetariumo, Kalnų parkas"
7/24/15 21:35,Taip,Ne
7/24/15 21:31,Taip,"Jei ne, kur siūlytumėte įrengti? Naujininkuose, pelesos gatvej, prie maximos."
7/24/15 21:31,Taip,Ne
7/24/15 21:31,Taip,Ne
7/24/15 21:28,Taip,Taip
7/24/15 21:27,Taip,"Jei ne, kur siūlytumėte įrengti? Karoliniškėse"
7/24/15 21:27,Taip,Ne
7/24/15 21:26,Taip,"Jei ne, kur siūlytumėte įrengti? siulyciau tai daryti toliau nuo miesto centro kur nors tarkim naujesnesnese rajonuose, link miegamuju"
7/24/15 21:23,Taip,"Jei ne, kur siūlytumėte įrengti? Pvz Konstitucijos projekte"
7/24/15 21:22,Taip,Ne
7/24/15 21:19,Ne,Ne
7/24/15 21:17,"Jei ne, kodėl? Jūsų pasiūlymai. Prieš medžių kirtimą. Jei stulpas konfliktuoja su medžiu, tai perkelti stulpą, o ne medį. Už ašvietimą.","Jei ne, kur siūlytumėte įrengti? Jauniem menininkam puikiai tik jauni rajonai, kad ir Pilaitė, Perkūnkiemis"
7/24/15 21:17,Taip,Taip
7/24/15 21:17,Ne,Ne
7/24/15 21:14,"Jei ne, kodėl? Jūsų pasiūlymai. Iš principo sutinku, kad būtų galima sumažinti automobilių transporto srautą bei pagražinti aplinką, pakeisti grindinį. Tačiau jokiu būdu nereiktų iškirsti medžių ar įrengti Žvaigždžių alėją ar pan. ""atrakcijų"".","Jei ne, kur siūlytumėte įrengti? Niekur. Tai nebus atrakcija nei vilniečiams, nei lietuvių, ar ypač užsieniečių turistams. Lietuvoje paprasčiausiai nėra pakankamai garsių muzikantų, kurie nusipelnytų panašios garbės. Holivudo Žvaigždžių alėjos kopija atrodys pigiai ir greičiausiai taps pajuokos objektu. Žymiai įžvalgiau būtų pabrėžti unikalius Vilniaus turtus, t.y. architektūrą, paminklus, skverus, ir pan."
7/24/15 21:13,Taip,Ne
7/24/15 21:10,Taip,Taip
7/24/15 21:09,Taip,Ne
7/24/15 21:09,Ne,Ne
7/24/15 21:06,Ne,"Jei ne, kur siūlytumėte įrengti? Europos skvere; tarp Akropolio ir Nacionalinio stadiono griuvėsių, kad būtų arti tikslinei auditorijai."
7/24/15 21:06,Taip,Taip
7/24/15 21:05,Taip,Taip
7/24/15 21:04,Taip,Ne
7/24/15 21:04,Ne,Ne
7/24/15 21:01,Taip,Taip
7/24/15 21:00,Ne,Ne
7/24/15 20:59,"Jei ne, kodėl? Jūsų pasiūlymai. Visu pirma, kur yra dviraciu takas (planuojamas) tai tikrai duodu galva nukirsti, jog per ji vakscios pestieji, dviratininkams bus tikrai sunku dalintis keliu. Siulau dviraciu taka perkelti i kita puse ;)",Ne
7/24/15 20:58,Taip,Ne
7/24/15 20:58,Taip,Ne
7/24/15 20:56,Ne,"Jei ne, kur siūlytumėte įrengti? Konstitucijos pr."
7/24/15 20:55,"Jei ne, kodėl? Jūsų pasiūlymai. Projektas atrodo gana profesionaliai. Vis tik, viešųjų erdvių architektūriniai - kraštovaizdžio konkursai turėtų būti rengiami. Ir tokiuose taškuose - itin viešinami. Sveikinimai bent su esamu viešumu.",Ne
7/24/15 20:54,Taip,Ne
7/24/15 20:53,Taip,Ne
7/24/15 20:53,Taip,Ne
7/24/15 20:53,Ne,Ne
7/24/15 20:52,Taip,Ne
7/24/15 20:52,Taip,"Jei ne, kur siūlytumėte įrengti? Miegamuosiuose rajonuose, Kalnu parke (beje, kada jis bus tvarkomas?) arba Neries krantineje, taciau ne toje dalyje, kuri yra prie miesto centro. Tikslas - tureti traukos centru toliau nuo centro."
7/24/15 20:51,Ne,Ne
7/24/15 20:51,Ne,Ne
7/24/15 20:50,Ne,Ne
7/24/15 20:49,Ne,Ne
7/24/15 20:49,Taip,Ne
7/24/15 20:47,Taip,Taip
7/24/15 20:47,Ne,Ne
7/24/15 20:46,"Jei ne, kodėl? Jūsų pasiūlymai. Per mažai senojo istorinio užstatymo ir Vilniaus geto įamžinimo.","Jei ne, kur siūlytumėte įrengti? Akropolis arba Gariūnai."
7/24/15 20:46,Taip,Taip
7/24/15 20:46,"Jei ne, kodėl? Jūsų pasiūlymai. Dviračių takas suprojektuotas neteisingai. Manau pėstieji eis dviračių taku. Idealiausias sprendimas projektuoti dviračių taką ant gatvės, taip, kaip padaryta Gedimino prospekte.",Ne
7/24/15 20:44,Ne,Ne
7/24/15 20:44,Taip,"Jei ne, kur siūlytumėte įrengti? Konstitucijos pr."
7/24/15 20:44,Taip,Ne
7/24/15 20:43,,
7/24/15 20:42,Ne,Ne
7/24/15 20:42,Ne,Ne
7/24/15 20:41,,
7/24/15 20:40,Taip,Ne
7/24/15 20:39,Ne,Ne
7/24/15 20:39,Ne,Ne
7/24/15 20:38,Ne,Ne
7/24/15 20:37,"Jei ne, kodėl? Jūsų pasiūlymai. Pritarčiau, jeigu nebūtų iškirsti medžiai, ""dengiantys istorinį užstatymą""","Jei ne, kur siūlytumėte įrengti? nereikia tokios alėjos iš viso."
7/24/15 20:37,Taip,Ne
7/24/15 20:36,Taip,Ne
7/24/15 20:33,Ne,Ne
7/24/15 20:29,Ne,"Jei ne, kur siūlytumėte įrengti? Naujininkuose"
7/24/15 20:26,Taip,Ne
7/24/15 20:26,Ne,Ne
7/24/15 20:26,Ne,Ne
7/24/15 20:26,Ne,Ne
7/24/15 20:25,Taip,Ne
7/24/15 20:25,"Jei ne, kodėl? Jūsų pasiūlymai. Neišsaugoma šios gatvės dvasia. Vietoje grindinio visur plytelės. Jau turime Lietuvoje visiškai savitumą praradusią Basanavičiaus gatvę Palangoje. Ir Vokiečių bus suniveliuota. Esu prieš kertamus medžius. Gatvė turi likti žalia, o ne pilna 

mažų neva miestui pritaikytų medžių, kurie mieste kažkodėl nuolat keičiami. Neatkreiptas dėmesys į išlikusių autentiškų namu restauraciją ir sutvarkymą.","Jei ne, kur siūlytumėte įrengti? Galima rengti prie tų vietų, kur tos žvaigždės pasirodo: prie Siemens arenos arba Compensos."
7/24/15 20:25,Taip,Taip
7/24/15 20:24,Taip,"Jei ne, kur siūlytumėte įrengti? Pilaiteje"
7/24/15 20:23,Taip,Ne
7/24/15 20:23,Taip,Ne
7/24/15 20:19,Taip,Ne
7/24/15 20:16,Ne,Ne
7/24/15 20:16,Taip,"Jei ne, kur siūlytumėte įrengti? Nereikia jos visai"
7/24/15 20:15,Taip,"Jei ne, kur siūlytumėte įrengti?  Operos ir baleto teatro aplinkoje!"
7/24/15 20:15,Ne,Ne
7/24/15 20:15,Ne,Ne
7/24/15 20:14,Ne,Ne
7/24/15 20:14,Ne,Ne
7/24/15 20:14,Ne,Ne
7/24/15 20:14,Ne,Ne
7/24/15 20:14,Ne,Ne
7/24/15 20:12,Ne,"Jei ne, kur siūlytumėte įrengti? prie Zappo galvos-paminklo"
7/24/15 20:12,Taip,"Jei ne, kur siūlytumėte įrengti? Naujame miesto centre, rasti vietą palei Konstitucijos prospektą."
7/24/15 20:12,Taip,Taip
7/24/15 20:11,Taip,"Jei ne, kur siūlytumėte įrengti? prie univermago, gedimino pr. basanavičiaus g"
7/24/15 20:10,"Jei ne, kodėl? Jūsų pasiūlymai. ne pirmo būtinumo rekonstrukcija","Jei ne, kur siūlytumėte įrengti? Manau, apskritai tokios nereikia - bent jau istorinėje Vilniaus dalyje. 

Lukiškių aikštė - galbūt, jei ją pertvarkyti. Europos aikštė ar kiti dešiniojo kranto traukos centai - kaip naujų erdvių formavimai"
7/24/15 20:10,Taip,Ne
7/24/15 20:08,Taip,Taip
7/24/15 20:08,Ne,Ne
7/24/15 20:07,Taip,Ne
7/24/15 20:01,Taip,Ne
7/24/15 20:01,Taip,Ne
7/24/15 19:58,Taip,Ne
7/24/15 19:58,Taip,"Jei ne, kur siūlytumėte įrengti? Tikrai ne, turėtų būti kas nors istorinio, susijusio su istorine gatvės praeitimi. Galbūt žydų kultūros paveldu ar pan."
7/24/15 19:58,Taip,"Jei ne, kur siūlytumėte įrengti? Garsius meno kūrėjus tegarsina jų veiklos sritys, o ne žvaigždės gridninyje ar balvonai ant tilto."
7/24/15 19:57,Taip,"Jei ne, kur siūlytumėte įrengti? Plėsti kultūrines vietas į mažiau dėmesio gaunančias, labiau apleistas vietoves"
7/24/15 19:56,Ne,Ne
7/24/15 19:55,Taip,Ne
7/24/15 19:52,Taip,"Jei ne, kur siūlytumėte įrengti? europos parke"
7/24/15 19:52,Taip,Ne
7/24/15 19:52,"Jei ne, kodėl? Jūsų pasiūlymai. iš esmės pritarčiau, tik vis dėlto didesnį dėmesį reiktų skirti vietos istorijai: pastatant kažkokius ženklus, reprezentuojančius ikikarinį užstatymą","Jei ne, kur siūlytumėte įrengti? šiaip nepritariu iš esmės, bet jei jau neįmanoma šitos blogybės išvengti, renkite kur nors prie Siemenso arenos, Belmonte ar Grigiškėse. Gal nelįskit į istorines erdves."
7/24/15 19:52,Taip,Ne
7/24/15 19:51,Taip,Ne
7/24/15 19:50,Taip,Ne
7/24/15 19:49,Taip,"Jei ne, kur siūlytumėte įrengti? Prie Akropolio arba Konstitucijos prospekte prie Savivaldybės"
7/24/15 19:46,Taip,"Jei ne, kur siūlytumėte įrengti? Gal pradžioje kapus ir kapines SUTVARKYKIME. Na nebent gyvieji trokšta įsiamžinti? Tai jau tada privatus reikalas:)"
7/24/15 19:45,"Jei ne, kodėl? Jūsų pasiūlymai. Reikia ziureti ne tik i ta gatve, bet ir i kiemas salia, ypac aplink seno sinagogo. Kompleksiskai. Esancias planas tiesiog kirto kelia nuo vieno geto i kita, ir konteineriai liko prie chaotiska vaziavimo aikstele. Kaip buves Zydu gatves gyventojas (shlakbaumas nulauzytas kas savaite) galiu teigti, kad Vokieciu rekonstrukcijos planas be sinagogo plano yra nesamone, ir net izeidzia gyventojus.","Jei ne, kur siūlytumėte įrengti? Visiskai ne. Geriau butu iamzinti zydu isgelbanciu zmoniu vardus ten. O muzikantams yra daug kitu tinkamesniu vietu. Baik kalbet apie ta aleja. Aciu."
7/24/15 19:44,Taip,Ne
7/24/15 19:43,Ne,Ne
7/24/15 19:42,Taip,Ne
7/24/15 19:40,Taip,"Jei ne, kur siūlytumėte įrengti? Siulyciau kitoje upes puseje, Konstitucijos pr."
7/24/15 19:40,"Jei ne, kodėl? Jūsų pasiūlymai. Siulyčiau atstatyti tarp gatviu buvusius namus.",Ne
7/24/15 19:39,Ne,Ne
7/24/15 19:38,Ne,Ne
7/24/15 19:38,Ne,Ne
7/24/15 19:37,Taip,Ne
7/24/15 19:35,"Jei ne, kodėl? Jūsų pasiūlymai. Beveidis, neidentifikuojamas projektas.",Ne
7/24/15 19:34,Taip,"Jei ne, kur siūlytumėte įrengti? Niekur"
7/24/15 19:33,Taip,Ne
7/24/15 19:33,Taip,"Jei ne, kur siūlytumėte įrengti? manau tikslingiau butu irengti poilsio zonas miestieciams ir ju sveciams, nes atviru muzieju ir taip uztenka"
7/24/15 19:33,Ne,Ne
7/24/15 19:32,Taip,Ne
7/24/15 19:31,Ne,Ne
7/24/15 19:31,Ne,Ne
7/24/15 19:30,Taip,Ne
7/24/15 19:29,Taip,Taip
7/24/15 19:26,Taip,Ne
7/24/15 19:26,Taip,Taip
7/24/15 19:26,Taip,"Jei ne, kur siūlytumėte įrengti? NE Senamiestyje. Jis juk todėl ir Senamiestis, kad jokių ""žvaigždžių"" nepaliestas. Jei labai tos alėjos norisi, gal geriau moderniojoje miesto dalyje? Pavyzddžiui, Konstitucijos pr. Kad ir kokioje Europos aikštėje, visi Grįžulo ratai sutilptų."
7/24/15 19:25,"Jei ne, kodėl? Jūsų pasiūlymai. Šiaip tai pritariu, ypač dėlto, kad bus išryškinta senojo užstatymo riba, bet norėjau parašyti, kad ateityje kelių dešimtmečių bėgyje miestui turint daugiau lėšų vistiek reiktų svarstyti galimybę atkurti sovietų specialiai nugriautus istorinius pastatus. Man asmeniškai tie stalininiai vokiečių g. namai yra tokios pačios simbolikos kaip ir žaliojo tilto skulptūros, jų turėtų nebelikti arba jie turėtų būti paslėpti, kaip kad vaizduojama vienoje iš projekto prezentacijos skaidrių. Šitie stalininiai namai buvo statomi ne tik šiaip kaip namai, bet su mintimi, kad reikia nutraukti istorinius miesto gyventojų ir jos supančios erdvės ryšius, pabrėžti socialistinės architektūros pranašumą prieš tai kas buvo sukurta anksčiau. Ateityje atstatant istorinius pastatus prieš iškeldinant gyventojus iš stalininių namų turi būti atstatyti senieji, kadangi tarp šių namų būtų nemažas tarpas tai neturėtų būti problema. Iškeldintus gyventojus reiktų perkelti į atstatytus istorinius namus, o apleistus stalininius namus nugriauti. Klausimas kas tai finansuotų? Pasiūlymas yra bendradarbiauti su įvairiais žydų fondais, kurie remia istorinio žydų paveldo atkūrimą (žinoma už jų parėmimą jiems neatlygintai turėtų atitekti kažkokia dalis patalpų). Panašiai juk buvo daroma Mėsinių g. skvere. Taip pat crazy idėja yra pasinaudoti Maršalo plano pinigais, kurie po II pasaulinio karo buvo skirti Europos šalims atkurti infrastruktūrą, atstatyti miestus. TSRS atsisakė šių pinigų ir Lietuva liko negavusi šio finansavimo kai tuo tarpu Vakarų Europos valstybės gavo šį finansavimą ir už jį atkūrė savo sugriautus miestus.","Jei ne, kur siūlytumėte įrengti? Siūlyčiau Užupyje esančiame skvere tarp Krivių ir Polocko gatvių. Užupis yra menininkų rajonas, todėl tokia alėja turėtų atsirasti ten. Šiuo metu tas skveras apleistas, o jį sutvarkius jame būtų galima įrengti ir žvaigždžių alėją."
7/24/15 19:24,Ne,Ne
7/24/15 19:23,Ne,Ne
7/24/15 19:23,Taip,"Jei ne, kur siūlytumėte įrengti? Rūdninkų g. (arba toje pačioje Vokiečių, tiesiog sukoncentruoti aplink ŠMC)"
7/24/15 19:21,Taip,"Jei ne, kur siūlytumėte įrengti? Manau, kad senamiestis nėra tinkama vieta epizodinėms (laikinoms) įžymybėms. Senamiestyje, kuris įprasmina pastovumą-ilgaamžiškumą, gali būti įamžintos tik asmenybės, kurios turėjo ypatingos įtakos miesto ar šalies teigiamai raidai - manau tai yra elementaru. Tad meno ir kultūros veikėjai turėtų rasti vietą už senamiesčio ribų. Mūsų kartai jie gal ir sukelia emocijų, tačiau mūsų vaikams jie tebus apskritas nulis, o senamiestyje suręsto paminklo jau lengvai neiškrapštysi."
7/24/15 19:21,Taip,Ne
7/24/15 19:20,Taip,"Jei ne, kur siūlytumėte įrengti? Konstitucijos pr."
7/24/15 19:20,Ne,Ne
7/24/15 19:19,Taip,Taip
7/24/15 19:18,Ne,Ne
7/24/15 19:17,Taip,Ne
7/24/15 19:16,Taip,Ne
7/24/15 19:16,Taip,"Jei ne, kur siūlytumėte įrengti? Neries krantinjėje."
7/24/15 19:15,Taip,"Jei ne, kur siūlytumėte įrengti? Konstitucijos prospekte"
7/24/15 19:14,Taip,Ne
7/24/15 19:13,Ne,Ne
7/24/15 19:13,Taip,Ne
7/24/15 19:11,Ne,"Jei ne, kur siūlytumėte įrengti? nes gatves uzlietos Lietuvos pilieciu zydu krauju...o"
7/24/15 19:11,Taip,Ne
7/24/15 19:10,"Jei ne, kodėl? Jūsų pasiūlymai. nepritariu ""Žvaigžių alėjos"" idėjai Vokiečių gatvėje","Jei ne, kur siūlytumėte įrengti? Konstitucijos pr"
7/24/15 19:10,Ne,"Jei ne, kur siūlytumėte įrengti? KAPINĖSE"
7/24/15 19:09,Ne,"Jei ne, kur siūlytumėte įrengti? EUROPOS AIKŠTĖJ ar oanašioje erdvėje, Vokiečių gatvėje ir taip turistų per akis"
7/24/15 19:09,"Jei ne, kodėl? Jūsų pasiūlymai. Projektiniai pasiūlymai man nesuprantami. Kur bus sutalpintos ir naujos parkavimo vietos, elektromobilių aptarnavimo ir vaikų žaidimo aikštelės, bareljefai. kad reikėtų keisti automobilių eismo organizavimą - sutinku. Apskritai, sutinku, kad gatvę būtina rekonstruoti, bet gal galima būtų aiškiau parodyti kas planuojama daryti?","Jei ne, kur siūlytumėte įrengti? Tik ne Senamiestyje. Kodėl Auguliui netiktų Perkūnkiemis arba Savanorių prospektas? Tiesiog ši idėja smarkiai atsiduoda kiču"
7/24/15 19:08,"Jei ne, kodėl? Jūsų pasiūlymai. neriekia visai, kad ten mašinos važinėtų. Reik atiduoti tuo plotus menui, kavinėms ir ect.",Ne
7/24/15 19:04,"Jei ne, kodėl? Jūsų pasiūlymai. Labai abejotinas sprendimas vieną gatvės pusę (dabar esančią vienpusę) platinti ir didinti mašinų srautą, tuo tarpu kitoje, žmogišku mąsteliu mažiau patrauklioje pusėje skatinti pesčiųjų eismą. Šiuo metu vienpusio eismo dalyje yra natūraliai didesnis žmonių srautas, čia įsilieja senamiesčio gatvių tinklas -didesni pėsčiųjų srautai. Tuo tarpu dvipusio eismo pusėje tėra kiemų įvažiavimai, negeneruojantys natūralaus pėsčiųjų srautų. Labai banaliai atrodo sprendinys: ""vokiečių gatvės bareljefo eskizas"", projekte labai menkai išspręstos mažosios architektūros detalės ir gatvių dangų, želdinių ir apšvietimo detalės. Želdiniai chaotiški, neišreikštos žaliųjų ""salų erdvės"". Pasiūlymas paprastas: organizuoti Vokiečių gatvės pasiūlymų konkursą inicijuojamą Lietuvos architektų sąjungos- t.y. išgirsti platesnę kompetetingų specialistų nuomonę.","Jei ne, kur siūlytumėte įrengti? Vilnius išskirtinio pobūdžio miestas, nesugadintas banalaus kičinio turizmo. Panašaus sprendimo alėja Nidoje nepasiteisino ir nesukuria nei kultūrinės pridėtinės vertės (iškeldama abejotinos meninės popkultūros vertės atstovus), nei pripratraukė papildomus ""turistų srautus"". Abejoju ar Vilniui, save reprezentuojančiam kaip subrandintos kultūros miestui verta griebtis pigaus populizmo, dėmesio pritrauksiančio tik mažos dalies miestiečių ir provincijos atstovų."
7/24/15 19:03,Taip,"Jei ne, kur siūlytumėte įrengti? Visu pirma neaišku kaip bus reitinguojami žymūs veikėjai. Jei tai pops veikėjai tai tikrai ne, kuo jie žymūs pasauliui ar pan.

Vokiečių gatvėjė gali būti įamžinti pasaulinio mastu žymūs Lietuvos žmonės ir nebūtinai meno ar kultūros veikėjai nes Vokiečių g. nėra menininkų gatvė! Kad jame yra ŠMC tai dar ne menininkų gatvė. Menininkai gali amžintis užupyje ar pvz. Už ŠMC esančiame kiemelyje bet ne vokiečių g."
7/24/15 19:02,Taip,Ne
7/24/15 19:01,Taip,Ne
7/24/15 18:59,"Jei ne, kodėl? Jūsų pasiūlymai. Nesinori, jog gyvoje istorinėje (rekonstruoti rengiamoje) vietoje įsigalėtų kičas","Jei ne, kur siūlytumėte įrengti? Ne istoriniame Vilniaus centre. Galima būtų tokios alėjos pagalba gaivinti ir ""pagyvinti"" kitą miesto rajoną (prie Siemens arenos, Šeškinės būsimojo stadiono, Žalgirio stadiono etc.)"
7/24/15 18:59,Taip,"Jei ne, kur siūlytumėte įrengti? Prie Planetariumo."
7/24/15 18:59,Taip,Ne
7/24/15 18:58,"Jei ne, kodėl? Jūsų pasiūlymai. Butina spendziant si renovacijos projekta palikti per gatves centra labai platu saligatvi.. butent jis suteikia ramaus pasivaiksciojimo po sia gatve komforta, gatves prestiza ir saugumo jausma kai labai arti nevazineja automobiliai ir nors kiek maziau kvepuojama ismetomosiom dujos, bent jau ne i nosi pucia, tuo labiau tai tinka ne tik paprastiems pestesiems bet ir mamytems mazais vaikais, kurios begalo rupinasi savo atzalomis.","Jei ne, kur siūlytumėte įrengti? Lukiskiu aikste,  Konstitucijos PR, Katedros aikste"
7/24/15 18:58,Taip,Ne
7/24/15 18:58,Ne,Ne
7/24/15 18:56,Ne,Ne
7/24/15 18:54,Ne,Ne
7/24/15 18:54,Ne,Ne
7/24/15 18:54,"Jei ne, kodėl? Jūsų pasiūlymai. Prieštarauju želdinių kirtimui, Vilniaus gatvių pėsčiųjų zonose ir taip trūksta pavėsio. Kas sėdės ant naujų suoliukų kepinant saulei? Be to, ne vegetacijos laikotarpiu jie nieko neužstoja. Dėl pavienių medžių būklės pasitarkite su Lietuvos arboristikos centru. Medį nukirsti daug proto nereikia, daugeliu atveju galima jam padėti.","Jei ne, kur siūlytumėte įrengti? Turit naujos vietos ant Žaliojo tilto."
7/24/15 18:53,Taip,"Jei ne, kur siūlytumėte įrengti? Palangoje"
7/24/15 18:52,"Jei ne, kodėl? Jūsų pasiūlymai. http://dviraciumieste.lt/ tyrimo rezultatai rodo kad: Šiaurės-vakariniame gatvės gale apie 82% dviratininkų į Vokiečių g.

atvažiuoja/išvažiuoja iš/į Vilniaus g., apie 11% iš/į Trakų g.

Pietrytiniame - 44% atvažiuoja/išvažiuoja iš/į Aušros Vartų g., 38% - iš/į Rudininkų g.



Yra privalomą padaryti patogią Vilniaus/Trakų/Domynikonų/Vokiečių gatvių sankryžą, ypač užtikrinti patogų susisiekimą su Vilniaus g. Pagal projektą Vokiečių g. dviračių takas jungiasi su Dominikonų žemiau negu Vilniaus g. lygis. Pasirūpinkite patogiu susisiekimu dabar, nes po to bus problematiška.



Šiaip projektas labai gražus. Tam, kad užtikrinti gerą dviračių susisiekimą su Vilniaus g. reikia dar gerokai pasukti galvą: arba perkelti dviračių taką į kitą žalios zonos pusę, arba kažką kurti Dominykonų gatvėje. Turėkite omenyje, kad geras dviračių takas yra tuomet, kai jis nepasibagia ties pirmą sankryžą. Jeigu pasibaigia - tai yra dviračių takų kuriozas.",Taip
7/24/15 18:52,Taip,Ne
7/24/15 18:52,Taip,Ne
7/24/15 18:50,Ne,Ne
7/24/15 18:48,"Jei ne, kodėl? Jūsų pasiūlymai. Jūsų formuluotė ""Želdiniai dengia istorinį užstatymą"" demonstruoja neprofesionalų ir nehumanišką požiūrį į miesto viešąsias erdves. Ar Jūs vaikštote patys ta gatve? Ar Jums medžiai užstoja namus, kai einate Vokiečių gatvės centrine žaliaja zona? Ar norite padaryti dar vieną Basanavičiaus gatvę? Dangą reikia keisti. Tačiau visi medžiai ir želdynai turi būti išsaugoti. Jeigu nemokate to daryti - nuvažiuokite į Vokietiją, Švediją ar į kitą civilizuotą šalį, pažiūrėkite, kaip tvarkomos viešosios erdvės.",Ne
7/24/15 18:48,Taip,Ne
7/24/15 18:46,Taip,Ne
7/24/15 18:45,Taip,Taip
7/24/15 18:45,Taip,Taip
7/24/15 18:42,Taip,Ne
7/24/15 18:41,Taip,Taip
7/24/15 18:41,Ne,Ne
7/24/15 18:40,Taip,"Jei ne, kur siūlytumėte įrengti? nereikia šio absurdo"
7/24/15 18:38,Ne,Ne
7/24/15 18:37,"Jei ne, kodėl? Jūsų pasiūlymai. Nepatogus ir nelogiškas pėsčiųjų privertimas eiti pavėsinėje gatvės dalyje šalia senųjų pastatų, nors daug kam reikia patekti į naujuosius pastatus. Sudarytos uždaros aikštelės gal ir patogios poilsiui, bet trukdo gausiam pėsčiųjų srautui. Vairuotojai, pastatę automobilius turės eiti arba dviračių taku, arba gatve.","Jei ne, kur siūlytumėte įrengti? Garsūs meno ir kultūros veikėjai turėtų būti įamžinti su jų kūryba susijusiose vietose, o ne surinkti į vieną ""kolchozą"". Jei labai norisi holivudinės įamžinimo tradicijos, tai ji turėtų būti ne senamiestyje, o kur nors naujuosiuose rajonuose."
7/24/15 18:36,Ne,Ne
7/24/15 18:35,Taip,"Jei ne, kur siūlytumėte įrengti? Gedimino prospekte"
7/24/15 18:34,Ne,Ne
7/24/15 18:34,Ne,Ne
7/24/15 18:32,Taip,Ne
7/24/15 18:31,Ne,Taip
7/24/15 18:31,Taip,Ne
7/24/15 18:31,Taip,Taip
7/24/15 18:30,Ne,Ne
7/24/15 18:29,"Jei ne, kodėl? Jūsų pasiūlymai. Tai labiau fasadinis tvarkymas , o ne rekonstrukcia","Jei ne, kur siūlytumėte įrengti? Vilniaus miestui ji nereikalinga."
7/24/15 18:29,Taip,Ne
7/24/15 18:28,"Jei ne, kodėl? Jūsų pasiūlymai. Todel, kad norime įsmžinti kažkokias neaiškias žvaigždutes (pamaloninti jų ego) gadinant unikalų projektą. Todėl reikia visiškai naujo projekto.",Ne
7/24/15 18:26,Taip,Taip
7/24/15 18:24,Taip,Taip
7/24/15 18:24,Taip,"Jei ne, kur siūlytumėte įrengti? Konstitucijos Pr. Arba rekonstruojant Šnipiškių g. Esančią pėsčiųjų alėją prie vcup"
7/24/15 18:23,Ne,Ne
7/24/15 18:23,Ne,"Jei ne, kur siūlytumėte įrengti? NIEKUR (blogiausiu atveju – toli nuo centro)."
7/24/15 18:23,Taip,Ne
7/24/15 18:22,Taip,Ne
7/24/15 18:20,Taip,Ne
7/24/15 18:18,Taip,Ne
7/24/15 18:18,Taip,Taip
7/24/15 18:17,Ne,Ne
7/24/15 18:16,Taip,Ne
7/24/15 18:15,"Jei ne, kodėl? Jūsų pasiūlymai. Siulau atstatyti tai, kas buvo sugriauta",Ne
7/24/15 18:13,Ne,Ne
7/24/15 18:13,Taip,"Jei ne, kur siūlytumėte įrengti?"
7/24/15 18:12,Taip,
7/24/15 18:12,Taip,Ne
7/24/15 18:11,Ne,Ne
7/24/15 18:11,Ne,Ne
7/24/15 18:10,Taip,Ne
7/24/15 18:10,Taip,"Jei ne, kur siūlytumėte įrengti? Neries krantinėje, vietos užtektų papildyti naujais vardais, o Vokiečių g kažkada neužteks vietos. Neries krantinė taptų socialiai aktyvesnė erdvė. R. Markeliūnas"
7/24/15 18:06,Ne,Ne
7/24/15 18:04,Taip,Ne
7/24/15 18:04,"Jei ne, kodėl? Jūsų pasiūlymai. Prašau Vokiečių gatvės medžius palikti kaip buvusius. Ankstesnės Vilniaus valdžios jau pakankamai iškirto. Protingą ir, jei norite, naują gatvės viziją galima rengti ir neaukojant  medžių.","Jei ne, kur siūlytumėte įrengti? Tokia įamžinimo vieta geriausiai tiktų prie T.Gutausko ""Sąjūdžio kelio"" (Konstitucijos pr.), geriausiai išgabenant su visu ""Sąjūdžio keliu"" kur nors į Naujininkus."
